total_loss,content_loss,style_loss,tv_loss,weighted_content_loss,weighted_style_loss,weighted_tv_loss,step
1.2221870422363281,0.18771421909332275,1.8078433186019538e-06,1.1669138669967651,0.5631426572799683,0.5423529744148254,0.11669138818979263,43
1.194954752922058,0.1848050057888031,1.761453177095973e-06,1.1210383176803589,0.5544149875640869,0.5284359455108643,0.11210383474826813,44
1.1689372062683105,0.1815296709537506,1.7187114735861542e-06,1.087347149848938,0.5445890426635742,0.5156134366989136,0.10873471945524216,45
1.1462668180465698,0.1796613186597824,1.6783102410045103e-06,1.0378977060317993,0.538983941078186,0.503493070602417,0.10378976911306381,46
1.1229313611984253,0.17754484713077545,1.6337318129444611e-06,1.0017727613449097,0.5326345562934875,0.4901195466518402,0.10017728060483932,47
1.1006851196289062,0.17506924271583557,1.5984561514414963e-06,0.9594063758850098,0.5252077579498291,0.47953683137893677,0.09594064205884933,48
1.0782456398010254,0.17235788702964783,1.5594961269016494e-06,0.9332321882247925,0.5170736312866211,0.46784883737564087,0.0933232232928276,49
1.0621123313903809,0.17186841368675232,1.5298733160307165e-06,0.8754521608352661,0.5156052112579346,0.45896199345588684,0.08754521608352661,50
1.0410531759262085,0.16912910342216492,1.48927711052238e-06,0.8688273429870605,0.5073872804641724,0.4467831254005432,0.08688273280858994,51
1.0223770141601562,0.16724751889705658,1.4610106973123038e-06,0.823312520980835,0.5017425417900085,0.4383032023906708,0.08233125507831573,52
1.0036367177963257,0.16465862095355988,1.4319798538053874e-06,0.8006693124771118,0.4939758777618408,0.429593950510025,0.08006693422794342,53
0.9876172542572021,0.16305889189243317,1.4047305967324064e-06,0.7702137231826782,0.4891766905784607,0.4214191734790802,0.07702137529850006,54
0.9705039858818054,0.16141247749328613,1.372172164337826e-06,0.746149480342865,0.4842374324798584,0.4116516411304474,0.07461494952440262,55
0.954493522644043,0.16027598083019257,1.3429616956273094e-06,0.7077703475952148,0.4808279275894165,0.4028885066509247,0.0707770362496376,56
0.9374435544013977,0.15812893211841583,1.313932898483472e-06,0.6887688040733337,0.4743868112564087,0.3941798806190491,0.06887688487768173,57
0.9236441254615784,0.15683704614639282,1.2908469670946943e-06,0.6587895154953003,0.47051113843917847,0.38725408911705017,0.06587895005941391,58
0.9081864356994629,0.1548924446105957,1.2647187759284861e-06,0.640934944152832,0.4646773338317871,0.3794156312942505,0.06409349292516708,59
0.8962863683700562,0.15402816236019135,1.244731038241298e-06,0.6078253984451294,0.46208447217941284,0.37341931462287903,0.060782540589571,60
0.8819856643676758,0.15194138884544373,1.2213906757096993e-06,0.5974429249763489,0.4558241665363312,0.36641719937324524,0.05974429473280907,61
0.8711994886398315,0.15093521773815155,1.2044022241752828e-06,0.570732057094574,0.45280563831329346,0.3613206744194031,0.0570732057094574,62
0.8583515882492065,0.14909417927265167,1.183503172796918e-06,0.5601810216903687,0.4472825527191162,0.3550509512424469,0.056018102914094925,63
0.8480424880981445,0.14844900369644165,1.1646365010165027e-06,0.5330455899238586,0.44534701108932495,0.3493909537792206,0.053304560482501984,64
0.8357406854629517,0.14675399661064148,1.1444526535342447e-06,0.5214288234710693,0.44026198983192444,0.3433358073234558,0.05214288458228111,65
0.8251335620880127,0.14563307166099548,1.1267827630945249e-06,0.5019953846931458,0.43689921498298645,0.33803483843803406,0.050199538469314575,66
0.8141598701477051,0.1442548930644989,1.1091486840086873e-06,0.48650652170181274,0.4327646791934967,0.3327445983886719,0.048650652170181274,67
0.8049793839454651,0.14329072833061218,1.0939534149656538e-06,0.46921205520629883,0.42987218499183655,0.32818603515625,0.04692120477557182,68
0.7953712940216064,0.1418493688106537,1.0801020380313275e-06,0.45792582631111145,0.42554810643196106,0.3240306079387665,0.045792583376169205,69
0.7864470481872559,0.1408306360244751,1.0658593510015635e-06,0.4419730305671692,0.4224919080734253,0.3197578191757202,0.04419730231165886,70
0.7773334383964539,0.13973122835159302,1.050739228958264e-06,0.42918020486831665,0.41919368505477905,0.31522175669670105,0.042918022722005844,71
0.7695068120956421,0.13873833417892456,1.0391490832262207e-06,0.41547083854675293,0.4162150025367737,0.31174471974372864,0.04154708608984947,72
0.7612414360046387,0.13736365735530853,1.0275226713929442e-06,0.40893661975860596,0.4120909571647644,0.3082568049430847,0.040893662720918655,73
0.7548660635948181,0.13687513768672943,1.01739158253622e-06,0.3902323842048645,0.4106253981590271,0.3052174746990204,0.03902323916554451,74
0.7466469407081604,0.13582125306129456,1.0020471563620958e-06,0.38569048047065735,0.40746375918388367,0.3006141483783722,0.038569048047065735,75
0.7404435873031616,0.13495004177093506,9.951614856618107e-07,0.3704501986503601,0.4048501253128052,0.29854846000671387,0.03704502061009407,76
0.7329856157302856,0.13350892066955566,9.857376426225528e-07,0.36737555265426636,0.400526762008667,0.29572129249572754,0.036737557500600815,77
0.7268669009208679,0.1327480673789978,9.767198889676365e-07,0.35606759786605835,0.3982442021369934,0.2930159568786621,0.035606760531663895,78
0.7205326557159424,0.13190358877182007,9.66214088293782e-07,0.3495763838291168,0.3957107663154602,0.2898642122745514,0.0349576398730278,79
0.7144071459770203,0.13115175068378448,9.568747145749512e-07,0.3388945460319519,0.39345526695251465,0.287062406539917,0.03388945385813713,80
0.7078387141227722,0.13015544414520264,9.474651960772462e-07,0.3313283324241638,0.3904663324356079,0.2842395603656769,0.03313283249735832,81
0.702337384223938,0.12936139106750488,9.397638223163085e-07,0.3232405185699463,0.38808417320251465,0.2819291353225708,0.03232405334711075,82
0.6968164443969727,0.12838385999202728,9.330638590654416e-07,0.31745702028274536,0.38515156507492065,0.2799191474914551,0.031745702028274536,83
0.6916328072547913,0.12764094769954681,9.259912303605233e-07,0.30912578105926514,0.38292282819747925,0.2777973711490631,0.030912578105926514,84
0.6862505078315735,0.12680310010910034,9.182884355141141e-07,0.3035467267036438,0.380409300327301,0.2754865288734436,0.03035467304289341,85
0.6816962957382202,0.12610560655593872,9.12593577595544e-07,0.296013742685318,0.37831681966781616,0.2737780809402466,0.02960137464106083,86
0.6766436696052551,0.12521283328533173,9.057766874320805e-07,0.2927214801311493,0.375638484954834,0.27173301577568054,0.02927214838564396,87
0.6729244589805603,0.12472642958164215,9.012330792756984e-07,0.2837522029876709,0.37417930364608765,0.27036991715431213,0.02837522141635418,88
0.6679649353027344,0.12391775846481323,8.934335937738069e-07,0.28181570768356323,0.3717532753944397,0.2680300772190094,0.028181571513414383,89
0.6638473868370056,0.12316780537366867,8.893589438230265e-07,0.27536311745643616,0.3695034086704254,0.2668076753616333,0.027536312118172646,90
0.6594348549842834,0.12241975963115692,8.832685693960229e-07,0.27195054292678833,0.36725926399230957,0.26498058438301086,0.027195055037736893,91
0.6558202505111694,0.12183614820241928,8.79122239894059e-07,0.2657512426376343,0.36550843715667725,0.26373666524887085,0.026575123891234398,92
0.6516309380531311,0.1211424469947815,8.731726666155737e-07,0.262518048286438,0.3634273409843445,0.2619518041610718,0.02625180594623089,93
0.6477389335632324,0.12047130614519119,8.685576631251024e-07,0.25757649540901184,0.3614139258861542,0.260567307472229,0.025757649913430214,94
0.643795371055603,0.11984142661094666,8.630277079646476e-07,0.25362807512283325,0.35952427983283997,0.25890830159187317,0.025362808257341385,95
0.6403726935386658,0.1192595586180687,8.588323225922068e-07,0.2494436353445053,0.3577786684036255,0.257649689912796,0.0249443631619215,96
0.6368010640144348,0.1185871884226799,8.547301604266977e-07,0.24620479345321655,0.3557615578174591,0.2564190626144409,0.024620478972792625,97
0.6334127187728882,0.11800047755241394,8.507154802828154e-07,0.24196594953536987,0.3540014326572418,0.2552146315574646,0.024196594953536987,98
0.6301302909851074,0.11749900877475739,8.457510034531879e-07,0.23907959461212158,0.35249704122543335,0.2537252902984619,0.023907959461212158,99
0.6272357702255249,0.11691942811012268,8.431264859609655e-07,0.2353953719139099,0.35075828433036804,0.2529379427433014,0.02353953756392002,100
0.6237916946411133,0.11634357273578644,8.381432508031139e-07,0.2331801950931549,0.3490307331085205,0.25144296884536743,0.02331802062690258,101
0.6215243339538574,0.11594037711620331,8.362464996025665e-07,0.22829300165176392,0.34782111644744873,0.25087395310401917,0.022829299792647362,102
0.6181063055992126,0.11534678190946579,8.311162673635408e-07,0.227310448884964,0.3460403382778168,0.2493348866701126,0.02273104526102543,103
0.6153447031974792,0.11480259895324707,8.284994237328647e-07,0.22387075424194336,0.3444077968597412,0.24854983389377594,0.022387076169252396,104
0.6124773025512695,0.1142619401216507,8.249055554188089e-07,0.22219756245613098,0.3427858352661133,0.2474716603755951,0.022219756618142128,105
0.6101089119911194,0.1137971580028534,8.227052603615448e-07,0.21905836462974548,0.3413914740085602,0.24681158363819122,0.021905837580561638,106
0.6072658896446228,0.11326150596141815,8.193279654733487e-07,0.21682950854301453,0.33978450298309326,0.24579839408397675,0.021682951599359512,107
0.6046936511993408,0.11281092464923859,8.162218136931187e-07,0.2139430195093155,0.33843278884887695,0.24486654996871948,0.02139430306851864,108
0.602113664150238,0.11232628673315048,8.130425044328149e-07,0.21222034096717834,0.33697885274887085,0.24391275644302368,0.021222034469246864,109
0.5997760891914368,0.1118660569190979,8.10570099929464e-07,0.21006885170936584,0.3355981707572937,0.24317103624343872,0.021006885915994644,110
0.597287654876709,0.11145283281803131,8.070877584032132e-07,0.2080278992652893,0.3343585133552551,0.24212633073329926,0.02080279029905796,111
0.5951334834098816,0.11101943999528885,8.050179758356535e-07,0.20569735765457153,0.33305832743644714,0.24150539934635162,0.020569736137986183,112
0.5928076505661011,0.11051765084266663,8.027427611523308e-07,0.20431900024414062,0.3315529525279999,0.24082282185554504,0.020431900396943092,113
0.5907089114189148,0.1100802943110466,8.008566965145292e-07,0.20211061835289001,0.3302408754825592,0.24025700986385345,0.02021106146275997,114
0.5884637832641602,0.10974185168743134,7.972720368343289e-07,0.2005658894777298,0.3292255401611328,0.23918160796165466,0.02005658857524395,115
0.5865562558174133,0.10933127254247665,7.956966783240205e-07,0.19853408634662628,0.32799381017684937,0.2387090027332306,0.019853409379720688,116
0.5843362212181091,0.10893622040748596,7.926370813038375e-07,0.19736482203006744,0.3268086612224579,0.23779112100601196,0.019736481830477715,117
0.5825406908988953,0.10857000946998596,7.910186923254514e-07,0.19525054097175598,0.3257100284099579,0.23730561137199402,0.019525054842233658,118
0.5804169774055481,0.10821012407541275,7.878933843130653e-07,0.19418594241142273,0.32463037967681885,0.23636801540851593,0.019418595358729362,119
0.578601062297821,0.10778073966503143,7.867641897973954e-07,0.19229565560817719,0.3233422040939331,0.236029252409935,0.019229566678404808,120
0.5764650106430054,0.10739551484584808,7.839021236577537e-07,0.19107797741889954,0.32218652963638306,0.2351706326007843,0.019107798114418983,121
0.5747763514518738,0.10700418055057526,7.826545243005967e-07,0.1896747201681137,0.32101255655288696,0.23479636013507843,0.01896747201681137,122
0.572913408279419,0.10668151825666428,7.800770163157722e-07,0.1884572058916092,0.32004454731941223,0.2340231090784073,0.01884572021663189,123
0.5712246298789978,0.10634700953960419,7.783010005368851e-07,0.18693354725837708,0.31904101371765137,0.23349030315876007,0.018693355843424797,124
0.5694730281829834,0.10605444014072418,7.757543016850832e-07,0.18583443760871887,0.31816333532333374,0.2327262908220291,0.018583444878458977,125
0.5678377747535706,0.10570444166660309,7.742140155642119e-07,0.18460234999656677,0.31711333990097046,0.2322642058134079,0.018460234627127647,126
0.5660608410835266,0.10536952316761017,7.720459507254418e-07,0.18338507413864136,0.3161085844039917,0.23161378502845764,0.018338507041335106,127
0.5645564198493958,0.10501773655414581,7.709390956733841e-07,0.1822146475315094,0.31505322456359863,0.23128172755241394,0.01822146587073803,128
0.5628705024719238,0.10467526316642761,7.690665029258525e-07,0.18124771118164062,0.31402578949928284,0.23071995377540588,0.018124772235751152,129
0.5613455772399902,0.1043260395526886,7.679108193769935e-07,0.1799420863389969,0.3129781186580658,0.23037324845790863,0.01799420826137066,130
0.5596781373023987,0.10405877977609634,7.653338798263576e-07,0.17901602387428284,0.31217634677886963,0.22960016131401062,0.017901603132486343,131
0.5582470297813416,0.10370644927024841,7.644569564035919e-07,0.17790624499320984,0.31111934781074524,0.22933708131313324,0.017790624871850014,132
0.5565805435180664,0.10343033075332642,7.619668735969753e-07,0.17699509859085083,0.31029099225997925,0.22859005630016327,0.017699509859085083,133
0.5552865862846375,0.10312100499868393,7.611170076415874e-07,0.17588503658771515,0.3093630075454712,0.22833509743213654,0.017588503658771515,134
0.5537416934967041,0.10286536812782288,7.587786399199103e-07,0.17511945962905884,0.30859610438346863,0.22763359546661377,0.017511947080492973,135
0.5524414777755737,0.10254590213298798,7.579521934530931e-07,0.1741817146539688,0.30763769149780273,0.22738565504550934,0.01741817221045494,136
0.5509956479072571,0.10227236151695251,7.561191637250886e-07,0.17342787981033325,0.30681708455085754,0.22683574259281158,0.017342789098620415,137
0.5497174263000488,0.1019696295261383,7.551956855422759e-07,0.17249852418899536,0.3059088885784149,0.22655870020389557,0.017249852418899536,138
0.5482292175292969,0.10172545909881592,7.529803838224325e-07,0.17158740758895874,0.30517637729644775,0.22589410841464996,0.017158741131424904,139
0.5469657778739929,0.10142701864242554,7.519929567934014e-07,0.17086786031723022,0.3042810559272766,0.22559788823127747,0.017086787149310112,140
0.54566490650177,0.10115206241607666,7.506242809540709e-07,0.1702144593000412,0.30345618724823,0.225187286734581,0.01702144555747509,141
0.5444024205207825,0.100894495844841,7.492823783650238e-07,0.1693422794342041,0.3026834726333618,0.224784716963768,0.0169342290610075,142
0.543131411075592,0.10068096965551376,7.474416179320542e-07,0.16856010258197784,0.3020429015159607,0.224232479929924,0.016856011003255844,143
0.5419281125068665,0.1003800556063652,7.466503575415118e-07,0.16792833805084229,0.301140159368515,0.22399510443210602,0.01679283380508423,144
0.540618360042572,0.10010048747062683,7.453029411408352e-07,0.16726019978523254,0.3003014624118805,0.2235908806324005,0.016726020723581314,145
0.5395676493644714,0.09986569732427597,7.444194807249005e-07,0.16644707322120667,0.2995970845222473,0.22332584857940674,0.016644706949591637,146
0.5383412837982178,0.09964536130428314,7.42708152756677e-07,0.16592761874198914,0.29893606901168823,0.2228124439716339,0.016592761501669884,147
0.5371766090393066,0.09937778860330582,7.417187362079858e-07,0.16527622938156128,0.29813337326049805,0.22251562774181366,0.016527622938156128,148
0.5359767079353333,0.09922300279140472,7.395036618618178e-07,0.1645657867193222,0.297668993473053,0.22185109555721283,0.01645657978951931,149
0.5350266098976135,0.09892028570175171,7.395544798782794e-07,0.1639941930770874,0.2967608571052551,0.22186633944511414,0.01639941893517971,150
0.5337399244308472,0.09866304695606232,7.380335773632396e-07,0.16340720653533936,0.29598915576934814,0.22141006588935852,0.016340721398591995,151
0.5326585173606873,0.09841301292181015,7.371157266788941e-07,0.16284769773483276,0.29523903131484985,0.2211347222328186,0.016284769400954247,152
0.5315502882003784,0.09825173765420914,7.352497277679504e-07,0.16220173239707947,0.294755220413208,0.22057491540908813,0.016220172867178917,153
0.5305161476135254,0.0980285033583641,7.342013645939005e-07,0.16170275211334229,0.2940855026245117,0.2202604115009308,0.016170276328921318,154
0.5293620824813843,0.0978207141160965,7.326482887037855e-07,0.1610541045665741,0.2934621572494507,0.21979448199272156,0.0161054115742445,155
0.528384268283844,0.09759119153022766,7.318336088246724e-07,0.16060617566108704,0.292773574590683,0.21955008804798126,0.016060618683695793,156
0.527294933795929,0.09737063944339752,7.305808367163991e-07,0.160087451338768,0.29211193323135376,0.21917425096035004,0.01600874587893486,157
0.5263136029243469,0.09712173044681549,7.299788649106631e-07,0.1595473289489746,0.29136520624160767,0.2189936637878418,0.01595473289489746,158
0.5252788066864014,0.09690707176923752,7.288412007255829e-07,0.1590527892112732,0.29072120785713196,0.2186523675918579,0.01590527966618538,159
0.5242905616760254,0.09666332602500916,7.281264515768271e-07,0.15862669050693512,0.28998997807502747,0.21843793988227844,0.01586266979575157,160
0.523218035697937,0.09649673104286194,7.264262080752815e-07,0.158000186085701,0.2894901931285858,0.21792785823345184,0.01580001972615719,161
0.5223643779754639,0.09629731625318527,7.25718678040721e-07,0.15756851434707642,0.2888919413089752,0.21771560609340668,0.015756851062178612,162
0.5214009881019592,0.09608657658100128,7.247261351039924e-07,0.15723399817943573,0.28825974464416504,0.21741783618927002,0.015723399817943573,163
0.520530104637146,0.09588786959648132,7.239615911203146e-07,0.1567801833152771,0.28766360878944397,0.21718847751617432,0.01567801833152771,164
0.519589364528656,0.09576065093278885,7.222708973131375e-07,0.15626123547554016,0.28728196024894714,0.21668127179145813,0.015626123175024986,165
0.5187714695930481,0.09549692273139954,7.222481599455932e-07,0.15606196224689484,0.2864907681941986,0.21667444705963135,0.015606196597218513,166
0.5177695155143738,0.09530942887067795,7.209673640318215e-07,0.15551041066646576,0.28592827916145325,0.2162902057170868,0.015551040880382061,167
0.5169835686683655,0.09512067586183548,7.203054792626062e-07,0.15529859066009521,0.28536203503608704,0.21609164774417877,0.015529858879745007,168
0.5161017775535583,0.09497814625501633,7.189603365986841e-07,0.1547924131155014,0.2849344313144684,0.215688094496727,0.015479241497814655,169
0.5152353644371033,0.09479068219661713,7.180745456025761e-07,0.15440945327281952,0.2843720316886902,0.2154223620891571,0.015440945513546467,170
0.5143713355064392,0.0946044921875,7.171930747063016e-07,0.15399906039237976,0.2838134765625,0.21515792608261108,0.015399905852973461,171
0.5135605335235596,0.09440518915653229,7.16599515726557e-07,0.15365105867385864,0.28321558237075806,0.2149798572063446,0.01536510605365038,172
0.5127272009849548,0.09418189525604248,7.161359576457471e-07,0.1534075289964676,0.28254568576812744,0.21484078466892242,0.015340752899646759,173
0.5118987560272217,0.09401904046535492,7.151580803110846e-07,0.15294216573238373,0.28205710649490356,0.21454742550849915,0.015294216573238373,174
0.5111028552055359,0.09384039789438248,7.143824518607289e-07,0.15266919136047363,0.281521201133728,0.21431472897529602,0.015266919508576393,175
0.5102970600128174,0.0936659723520279,7.135176360861806e-07,0.152438223361969,0.2809979319572449,0.21405528485774994,0.01524382270872593,176
0.5095071792602539,0.09353962540626526,7.122956731109298e-07,0.15199589729309082,0.2806188762187958,0.2136887013912201,0.015199589543044567,177
0.508770227432251,0.09337810426950455,7.115332891771686e-07,0.15175941586494446,0.28013432025909424,0.21345998346805573,0.015175941400229931,178
0.5080101490020752,0.09319080412387848,7.109614443834289e-07,0.15149298310279846,0.27957242727279663,0.21328842639923096,0.015149298124015331,179
0.5072269439697266,0.09301817417144775,7.101846222212771e-07,0.15117040276527405,0.27905452251434326,0.21305538713932037,0.01511704083532095,180
0.5064827799797058,0.09289424121379852,7.09078335603408e-07,0.15076597034931183,0.2786827087402344,0.2127234935760498,0.015076597221195698,181
0.5057799220085144,0.09270082414150238,7.087094786584203e-07,0.15064632892608643,0.27810245752334595,0.2126128375530243,0.015064633451402187,182
0.5049939155578613,0.09261836856603622,7.070772198858322e-07,0.15015670657157898,0.2778550982475281,0.21212317049503326,0.015015671029686928,183
0.5045683979988098,0.09242197871208191,7.075849453030969e-07,0.15026982128620148,0.2772659361362457,0.21227549016475677,0.015026981942355633,184
0.5037350654602051,0.09232000261545181,7.059963991196128e-07,0.14976131916046143,0.27696001529693604,0.21179892122745514,0.014976131729781628,185
0.5030216574668884,0.09213653206825256,7.054670163597621e-07,0.14971958100795746,0.2764095962047577,0.2116401046514511,0.014971958473324776,186
0.5023213028907776,0.09201586246490479,7.04482829405606e-07,0.14928895235061646,0.27604758739471436,0.2113448530435562,0.01492889504879713,187
0.501672625541687,0.09187431633472443,7.038095191091998e-07,0.14906813204288483,0.2756229639053345,0.21114285290241241,0.014906813390552998,188
0.5009333491325378,0.09172402322292328,7.029346988929319e-07,0.14880868792533875,0.27517205476760864,0.21088041365146637,0.01488086860626936,189
0.5003183484077454,0.09159384667873383,7.022562726888282e-07,0.14859959483146667,0.2747815251350403,0.2106768786907196,0.014859959483146667,190
0.49964505434036255,0.09143967926502228,7.016261633907561e-07,0.14838169515132904,0.274319052696228,0.21048784255981445,0.014838169328868389,191
0.498993456363678,0.09129367768764496,7.009857654338703e-07,0.14816689491271973,0.2738810181617737,0.21029573678970337,0.014816689305007458,192
0.4983173608779907,0.09116242825984955,7.001285666774493e-07,0.1479150652885437,0.27348726987838745,0.21003857254981995,0.014791506342589855,193
0.49769845604896545,0.09103478491306305,6.994143859628821e-07,0.1476975381374359,0.27310436964035034,0.2098243087530136,0.014769754372537136,194
0.4970298111438751,0.09086843580007553,6.989163807702425e-07,0.14749619364738464,0.272605299949646,0.2096749097108841,0.01474961917847395,195
0.49640318751335144,0.09071509540081024,6.984129186093924e-07,0.14734072983264923,0.27214527130126953,0.20952387154102325,0.014734073542058468,196
0.4957852065563202,0.0906052440404892,6.975402584430412e-07,0.1470741331577301,0.2718157172203064,0.20926207304000854,0.014707413502037525,197
0.495188444852829,0.09044390916824341,6.972016990403063e-07,0.14696216583251953,0.2713317275047302,0.20916050672531128,0.014696217142045498,198
0.49448561668395996,0.09030713140964508,6.963116447877837e-07,0.14670725166797638,0.27092140913009644,0.20889349281787872,0.014670724980533123,199
0.4939424991607666,0.09019545465707779,6.956808533686853e-07,0.14651872217655182,0.27058637142181396,0.20870426297187805,0.014651872217655182,200
0.49330899119377136,0.09006556123495102,6.949409225853742e-07,0.14630046486854553,0.27019667625427246,0.2084822803735733,0.014630046673119068,201
0.4927120804786682,0.08992800116539001,6.943665766812046e-07,0.14618106186389923,0.26978400349617004,0.20830997824668884,0.014618106186389923,202
0.4920894503593445,0.08985067903995514,6.931816187716322e-07,0.14582926034927368,0.2695520520210266,0.20795448124408722,0.014582926407456398,203
0.4916068911552429,0.08968491852283478,6.932124279046548e-07,0.14588388800621033,0.2690547704696655,0.2079637348651886,0.014588388614356518,204
0.4909268915653229,0.08954374492168427,6.924486797288409e-07,0.14561092853546143,0.2686312198638916,0.2077345997095108,0.014561093412339687,205
0.4903709590435028,0.08940739929676056,6.919785846548621e-07,0.14555172622203827,0.26822221279144287,0.20759357511997223,0.014555172994732857,206
0.48977261781692505,0.08932118117809296,6.909820058353944e-07,0.14514502882957458,0.2679635286331177,0.20729459822177887,0.014514503069221973,207
0.4892084002494812,0.08917529135942459,6.905505642862408e-07,0.14517366886138916,0.26752588152885437,0.2071651667356491,0.014517366886138916,208
