total_loss,content_loss,style_loss,tv_loss,weighted_content_loss,weighted_style_loss,weighted_tv_loss,masked_style_loss,style_loss_sky,style_loss_water,style_loss_bridge_building,style_loss_mountain_land,step
7.721856117248535,0.6261181831359863,1.8420307242195122e-05,3.1740965843200684,1.878354549407959,5.526092052459717,0.3174096643924713,1.8420307242195122e-05,8.250709470303264e-06,4.275616447557695e-06,3.311871068945038e-06,2.5821104827628005e-06,31
7.550159454345703,0.6196306943893433,1.7926216969499364e-05,3.1340219974517822,1.8588920831680298,5.377865314483643,0.3134022057056427,1.7926216969499364e-05,7.992857717908919e-06,4.065823304699734e-06,3.1483484690397745e-06,2.71918634098256e-06,32
7.335207462310791,0.6169026494026184,1.724712819850538e-05,3.1036088466644287,1.8507080078125,5.17413854598999,0.3103608787059784,1.724712819850538e-05,7.83189261710504e-06,3.9073743209883105e-06,3.038195472981897e-06,2.4696671516721835e-06,33
7.157974720001221,0.6108231544494629,1.6720332496333867e-05,3.0940542221069336,1.8324694633483887,5.01609992980957,0.3094054162502289,1.6720332496333867e-05,7.694652595091611e-06,3.827261025435291e-06,2.943992967630038e-06,2.2544268176716287e-06,34
7.045499801635742,0.6047507524490356,1.6418878658441827e-05,3.0558385848999023,1.814252257347107,4.925663471221924,0.3055838644504547,1.6418878658441827e-05,7.509207080147462e-06,3.647543508122908e-06,2.832959353327169e-06,2.429168262096937e-06,35
6.874256134033203,0.603032112121582,1.587687074788846e-05,3.020986557006836,1.809096336364746,4.763061046600342,0.30209866166114807,1.587687074788846e-05,7.384946002275683e-06,3.504496135064983e-06,2.7620139917416964e-06,2.2254146188060986e-06,36
6.693571090698242,0.5960764288902283,1.5346231521107256e-05,3.0147290229797363,1.78822922706604,4.603869438171387,0.30147290229797363,1.5346231521107256e-05,7.253585863509215e-06,3.437457053223625e-06,2.665595275175292e-06,1.9895928744517732e-06,37
6.55312967300415,0.5904370546340942,1.4945509065000806e-05,2.9816575050354004,1.7713111639022827,4.483652591705322,0.29816576838493347,1.4945509065000806e-05,7.085175639076624e-06,3.2842672226252034e-06,2.5617964638513513e-06,2.0142699668213027e-06,38
6.458287715911865,0.5874344110488892,1.4678487787023187e-05,2.924379348754883,1.7623032331466675,4.403546333312988,0.29243794083595276,1.4678487787023187e-05,6.907857823534869e-06,3.0766987038077787e-06,2.4700448193470947e-06,2.22388666770712e-06,39
6.219234943389893,0.5823037028312683,1.3936204595665913e-05,2.9146220684051514,1.7469110488891602,4.180861473083496,0.2914622128009796,1.3936204595665913e-05,6.801213658036431e-06,2.9977509257150814e-06,2.3825234620744595e-06,1.7547166635267786e-06,40
6.117360591888428,0.5773199796676636,1.3650547771248966e-05,2.9023656845092773,1.7319599390029907,4.0951642990112305,0.29023656249046326,1.3650547771248966e-05,6.713048151141265e-06,2.9310135687410366e-06,2.3269487883226248e-06,1.6795378314782283e-06,41
6.003591537475586,0.5715047121047974,1.3348948414204642e-05,2.8439269065856934,1.714514136314392,4.0046844482421875,0.28439268469810486,1.3348948414204642e-05,6.515676886920119e-06,2.7126166060043033e-06,2.2237677512748633e-06,1.896887965813221e-06,42
5.8075385093688965,0.5679429769515991,1.2736233657051343e-05,2.8283915519714355,1.7038289308547974,3.8208701610565186,0.2828391492366791,1.2736233657051343e-05,6.429646418837365e-06,2.640900902406429e-06,2.1629041384585435e-06,1.5027829931568704e-06,43
5.7313923835754395,0.5655932426452637,1.2511062777775805e-05,2.8129396438598633,1.696779727935791,3.7533187866210938,0.28129395842552185,1.2511062777775805e-05,6.352737727866042e-06,2.5751805878826417e-06,2.1191783616814064e-06,1.4639663277193904e-06,44
5.60910177230835,0.5612365007400513,1.2158046956756152e-05,2.779785633087158,1.6837095022201538,3.647413969039917,0.2779785692691803,1.2158046956756152e-05,6.2164685914467555e-06,2.45626870309934e-06,2.0524614683381515e-06,1.4328475117508788e-06,45
5.504631996154785,0.5539732575416565,1.1894700946868397e-05,2.7430169582366943,1.6619198322296143,3.5684103965759277,0.2743017077445984,1.1894700946868397e-05,6.0835800468339585e-06,2.3433033220499055e-06,1.986589268199168e-06,1.481228764532716e-06,46
5.362265586853027,0.5510385632514954,1.145596252172254e-05,2.72360897064209,1.6531157493591309,3.43678879737854,0.2723608911037445,1.145596252172254e-05,6.006687272019917e-06,2.277311068610288e-06,1.942041080837953e-06,1.2299237823754083e-06,47
5.287017345428467,0.5460565686225891,1.126220104197273e-05,2.701874017715454,1.638169765472412,3.378660202026367,0.2701874077320099,1.126220104197273e-05,5.9217609305051155e-06,2.205186092396616e-06,1.8971965118907974e-06,1.2380567113723373e-06,48
5.193912029266357,0.5419464111328125,1.1002839528373443e-05,2.672208309173584,1.6258392333984375,3.300851821899414,0.2672208249568939,1.1002839528373443e-05,5.832968327013077e-06,2.120829549312475e-06,1.852910941124719e-06,1.1961315067310352e-06,49
5.063363075256348,0.5381997227668762,1.0613675840431824e-05,2.646610736846924,1.6145992279052734,3.184102773666382,0.2646610736846924,1.0613675840431824e-05,5.730869816034101e-06,2.040333129116334e-06,1.7899850490721292e-06,1.0524885283302865e-06,50
4.973677158355713,0.5352813005447388,1.0354701771575492e-05,2.614224672317505,1.6058439016342163,3.106410503387451,0.2614224851131439,1.0354701771575492e-05,5.6163594308600295e-06,1.957926997420145e-06,1.7380446024617413e-06,1.0423711955809267e-06,51
4.908692359924316,0.5307150483131409,1.0191462934017181e-05,2.591087818145752,1.5921452045440674,3.057438850402832,0.2591087818145752,1.0191462934017181e-05,5.5180130402732175e-06,1.8912970745077473e-06,1.6811607110867044e-06,1.10099222183635e-06,52
4.818038463592529,0.5288676619529724,9.913031135511119e-06,2.575260639190674,1.5866029262542725,2.973909378051758,0.25752606987953186,9.913031135511119e-06,5.473164492286742e-06,1.8587891190691153e-06,1.6625847365503432e-06,9.184935265693639e-07,53
4.763978004455566,0.5249117612838745,9.779088941286318e-06,2.5551586151123047,1.5747352838516235,2.9337267875671387,0.2555158734321594,9.779088941286318e-06,5.41280496690888e-06,1.8186777879236615e-06,1.6323716636179597e-06,9.152343523055606e-07,54
4.692157745361328,0.5201399922370911,9.592991773388349e-06,2.538404941558838,1.560420036315918,2.8778975009918213,0.25384050607681274,9.592991773388349e-06,5.345196768757887e-06,1.777148099790793e-06,1.5990005977073452e-06,8.716463639757421e-07,55
4.659231185913086,0.516950786113739,9.532611329632346e-06,2.485954761505127,1.5508522987365723,2.859783411026001,0.2485954761505127,9.532611329632346e-06,5.2194845920894295e-06,1.7102108813560335e-06,1.5599478047079174e-06,1.0429672556711012e-06,56
4.51280403137207,0.5117579698562622,9.09887057787273e-06,2.4786887168884277,1.5352739095687866,2.729661226272583,0.2478688806295395,9.09887057787273e-06,5.162490197108127e-06,1.6653184502501972e-06,1.5092807643668493e-06,7.617804840265308e-07,57
4.46016788482666,0.5104790925979614,8.942154636315536e-06,2.460841655731201,1.5314372777938843,2.6826462745666504,0.24608416855335236,8.942154636315536e-06,5.100361704535317e-06,1.6330278640452889e-06,1.4784098993914085e-06,7.303552251869405e-07,58
4.415504455566406,0.5069164037704468,8.833088031678926e-06,2.4482853412628174,1.5207492113113403,2.6499264240264893,0.24482853710651398,8.833088031678926e-06,5.047494141763309e-06,1.5967009403539123e-06,1.4480797290161718e-06,7.408131637021143e-07,59
4.3582916259765625,0.5031771063804626,8.685305147082545e-06,2.431690216064453,1.5095312595367432,2.6055915355682373,0.24316902458667755,8.685305147082545e-06,4.989673925592797e-06,1.5625397509211325e-06,1.4226703797248774e-06,7.104208634700626e-07,60
4.2982659339904785,0.5000654458999634,8.528242688043974e-06,2.395970344543457,1.5001963376998901,2.5584728717803955,0.23959703743457794,8.528242688043974e-06,4.9002728701452725e-06,1.52121833707497e-06,1.3966904361950583e-06,7.100619541233755e-07,61
4.205942153930664,0.4953916370868683,8.273579624074046e-06,2.3769354820251465,1.4861749410629272,2.4820737838745117,0.23769354820251465,8.273579624074046e-06,4.8288179641531315e-06,1.4772647318750387e-06,1.35375660192949e-06,6.137409513939929e-07,62
4.170279502868652,0.49326059222221375,8.184601938410196e-06,2.3511714935302734,1.4797817468643188,2.45538067817688,0.23511715233325958,8.184601938410196e-06,4.768286089529283e-06,1.453182790100982e-06,1.3357936268221238e-06,6.273390908972942e-07,63
4.117525100708008,0.4889979660511017,8.06460502644768e-06,2.3114962577819824,1.4669939279556274,2.419381618499756,0.23114962875843048,8.06460502644768e-06,4.659462319978047e-06,1.4251463653636165e-06,1.3036770951657672e-06,6.763197575310187e-07,64
4.049874782562256,0.48476657271385193,7.884290425863583e-06,2.3028817176818848,1.4542996883392334,2.3652870655059814,0.23028817772865295,7.884290425863583e-06,4.617670128936879e-06,1.3888383136873017e-06,1.2750841733577545e-06,6.026977530382283e-07,65
3.9943790435791016,0.48192349076271057,7.728802302153781e-06,2.299678325653076,1.445770502090454,2.31864070892334,0.22996783256530762,7.728802302153781e-06,4.587248440657277e-06,1.3689093520952156e-06,1.2521685448518838e-06,5.204760213928239e-07,66
3.9574949741363525,0.48017123341560364,7.632904271304142e-06,2.2711009979248047,1.4405137300491333,2.2898712158203125,0.2271101027727127,7.632904271304142e-06,4.523626103036804e-06,1.3495704251909046e-06,1.2340440207481151e-06,5.256630402072915e-07,67
3.9069278240203857,0.4780094027519226,7.495964837289648e-06,2.241100311279297,1.434028148651123,2.2487895488739014,0.22411003708839417,7.495964837289648e-06,4.4571561375050806e-06,1.3131800642440794e-06,1.209644096888951e-06,5.159839133739297e-07,68
3.8343939781188965,0.47432827949523926,7.298063792404719e-06,2.219899892807007,1.4229848384857178,2.1894190311431885,0.22198998928070068,7.298063792404719e-06,4.380115569802001e-06,1.2628850072360365e-06,1.170808218375896e-06,4.842551106776227e-07,69
3.7781362533569336,0.47041887044906616,7.1612948886468075e-06,2.1849138736724854,1.4112565517425537,2.148388385772705,0.21849139034748077,7.1612948886468075e-06,4.289194748707814e-06,1.2237970850037527e-06,1.1395812862247112e-06,5.087217687105294e-07,70
3.726522207260132,0.4691197872161865,7.00787632013089e-06,2.167999267578125,1.4073593616485596,2.102362871170044,0.21679992973804474,7.00787632013089e-06,4.241226633894257e-06,1.2034051906084642e-06,1.1203518397451262e-06,4.428925706179143e-07,71
3.710846424102783,0.4674772620201111,6.977884368097875e-06,2.1504945755004883,1.4024317264556885,2.09336519241333,0.21504946053028107,6.977884368097875e-06,4.202659965812927e-06,1.1841175364679657e-06,1.1094164165115217e-06,4.816903356186231e-07,72
3.674225091934204,0.46502238512039185,6.879991360619897e-06,2.1516036987304688,1.3950672149658203,2.063997507095337,0.21516036987304688,6.879991360619897e-06,4.193349468550878e-06,1.1738895864255028e-06,1.0992962415912189e-06,4.134556661483657e-07,73
3.6393909454345703,0.4631471037864685,6.7899777604907285e-06,2.1295647621154785,1.3894412517547607,2.0369932651519775,0.2129564732313156,6.7899777604907285e-06,4.138652457186254e-06,1.157674319074431e-06,1.0870354572034557e-06,4.066155270265881e-07,74
3.577369213104248,0.45868760347366333,6.6384527599439025e-06,2.0977067947387695,1.3760628700256348,1.9915357828140259,0.20977067947387695,6.6384527599439025e-06,4.049389190186048e-06,1.1185577477590414e-06,1.0534926104810438e-06,4.1701264308358077e-07,75
3.533365249633789,0.45798569917678833,6.509835657197982e-06,2.064574718475342,1.3739571571350098,1.9529507160186768,0.2064574807882309,6.509835657197982e-06,3.980766450695228e-06,1.1025614412574214e-06,1.0313983693777118e-06,3.951093390242022e-07,76
3.4983484745025635,0.45537957549095154,6.4210239543172065e-06,2.059025287628174,1.3661386966705322,1.926307201385498,0.20590253174304962,6.4210239543172065e-06,3.955809006583877e-06,1.0724052117438987e-06,1.012245206766238e-06,3.805642165843892e-07,77
3.473069190979004,0.45404666662216187,6.351609499688493e-06,2.0544636249542236,1.3621399402618408,1.9054828882217407,0.20544636249542236,6.351609499688493e-06,3.9354758882836904e-06,1.0622600257192971e-06,1.0043527254310902e-06,3.495204623504833e-07,78
3.450442314147949,0.4527638554573059,6.3015854721015785e-06,2.016749143600464,1.3582916259765625,1.8904756307601929,0.2016749233007431,6.3015854721015785e-06,3.8545040297321975e-06,1.0268183814332588e-06,9.850675724010216e-07,4.351955738002289e-07,79
3.4016456604003906,0.4505714774131775,6.162769750517327e-06,2.0110039710998535,1.3517143726348877,1.8488309383392334,0.2011003941297531,6.162769750517327e-06,3.834414656012086e-06,1.012473035189032e-06,9.72890688899497e-07,3.429912567298743e-07,80
3.3668971061706543,0.4487330913543701,6.0703746385115664e-06,1.9958555698394775,1.3461992740631104,1.8211123943328857,0.19958555698394775,6.0703746385115664e-06,3.7871341191930696e-06,9.902769306791015e-07,9.56923827288847e-07,3.360398181939672e-07,81
3.3199405670166016,0.446993887424469,5.943803444097284e-06,1.9581791162490845,1.3409817218780518,1.783141016960144,0.19581791758537292,5.943803444097284e-06,3.7003633224230725e-06,9.643476914789062e-07,9.377282026434841e-07,3.413643128169497e-07,82
3.267073631286621,0.4445299506187439,5.796822279080516e-06,1.9443707466125488,1.333589792251587,1.7390466928482056,0.19443707168102264,5.796822279080516e-06,3.652643727036775e-06,9.228423891727289e-07,9.094213737625978e-07,3.1191487437354226e-07,83
3.2429099082946777,0.44324004650115967,5.73624538446893e-06,1.9231595993041992,1.329720139503479,1.7208735942840576,0.1923159658908844,5.73624538446893e-06,3.608589167924947e-06,9.077463118956075e-07,8.995974667413975e-07,3.2031201158133626e-07,84
3.2226641178131104,0.4408979117870331,5.698131644749083e-06,1.905310034751892,1.3226937055587769,1.7094395160675049,0.19053100049495697,5.698131644749083e-06,3.564903408914688e-06,9.064178811968304e-07,8.930456374400819e-07,3.337644045586785e-07,85
3.194952964782715,0.4383983016014099,5.636080459225923e-06,1.889338731765747,1.315194845199585,1.6908241510391235,0.18893387913703918,5.636080459225923e-06,3.523061877785949e-06,8.88935232978838e-07,8.787290539657988e-07,3.4535401027824264e-07,86
3.167057514190674,0.4363161325454712,5.562892056332203e-06,1.892413854598999,1.3089483976364136,1.668867588043213,0.18924139440059662,5.562892056332203e-06,3.520211748764268e-06,8.825306849757908e-07,8.707170309207868e-07,2.894324495628098e-07,87
3.141801357269287,0.4360380172729492,5.487827820616076e-06,1.8733882904052734,1.3081140518188477,1.6463483572006226,0.18733882904052734,5.487827820616076e-06,3.471834588708589e-06,8.696937925378734e-07,8.605584866927529e-07,2.857410095202795e-07,88
3.1163289546966553,0.4337783753871918,5.436479113996029e-06,1.8405001163482666,1.301335096359253,1.630943775177002,0.18405000865459442,5.436479113996029e-06,3.388900495338021e-06,8.325382054863439e-07,8.369036663680163e-07,3.7813674680364784e-07,89
3.061962842941284,0.43278810381889343,5.270053861750057e-06,1.8258228302001953,1.298364281654358,1.581016182899475,0.182582288980484,5.270053861750057e-06,3.35469644596742e-06,8.134302333928645e-07,8.256868113676319e-07,2.762402857570123e-07,90
3.0449838638305664,0.4320276379585266,5.226962002780056e-06,1.8081238269805908,1.2960829734802246,1.5680886507034302,0.18081238865852356,5.226962002780056e-06,3.319671122881118e-06,7.977458267305337e-07,8.193594567273976e-07,2.9018568170613435e-07,91
3.0214266777038574,0.4300355017185211,5.170308668311918e-06,1.8022748231887817,1.2901065349578857,1.5510926246643066,0.18022748827934265,5.170308668311918e-06,3.3012770472851116e-06,7.876365089032333e-07,8.107827511594223e-07,2.7061236096415087e-07,92
2.973572254180908,0.4270276725292206,5.049324954597978e-06,1.7769196033477783,1.2810829877853394,1.5147974491119385,0.1776919662952423,5.049324954597978e-06,3.22355299431365e-06,7.639173986717651e-07,7.953320277920284e-07,2.66522562242244e-07,93
2.949686288833618,0.42660757899284363,4.9866953304444905e-06,1.7385497093200684,1.2798227071762085,1.4960086345672607,0.1738549768924713,4.9866953304444905e-06,3.143652747894521e-06,7.3732201144594e-07,7.826111527720059e-07,3.231094183320238e-07,94
2.909442186355591,0.4247806668281555,4.871801138506271e-06,1.7355997562408447,1.2743420600891113,1.4615403413772583,0.1735599786043167,4.871801138506271e-06,3.129818423985853e-06,7.207996759461821e-07,7.655502258785418e-07,2.556326421654376e-07,95
2.8899807929992676,0.4242275357246399,4.815471584151965e-06,1.7265641689300537,1.2726826667785645,1.4446414709091187,0.17265641689300537,4.815471584151965e-06,3.1059616958373226e-06,7.14359146058996e-07,7.600893354720029e-07,2.350614209944979e-07,96
2.8763928413391113,0.42416587471961975,4.779343726113439e-06,1.7009201049804688,1.2724976539611816,1.4338030815124512,0.17009201645851135,4.779343726113439e-06,3.055583647437743e-06,7.016932386250119e-07,7.544733762188116e-07,2.675934638318722e-07,97
2.8442835807800293,0.4215838313102722,4.701471425505588e-06,1.6909078359603882,1.2647514343261719,1.4104413986206055,0.16909079253673553,4.701471425505588e-06,3.024436409759801e-06,6.915182666489272e-07,7.406059125969477e-07,2.449106091262365e-07,98
2.8098244667053223,0.41941070556640625,4.612726570485393e-06,1.6777417659759521,1.2582321166992188,1.3838180303573608,0.16777418553829193,4.612726570485393e-06,2.982411388074979e-06,6.781463639526919e-07,7.285654533006891e-07,2.2360316620506637e-07,99
2.7899227142333984,0.4180024266242981,4.566410098050255e-06,1.6599221229553223,1.254007339477539,1.3699229955673218,0.16599221527576447,4.566410098050255e-06,2.9387344966380624e-06,6.660523581558664e-07,7.18168507773953e-07,2.434549912777584e-07,100
2.759946346282959,0.4161217510700226,4.492099378694547e-06,1.6395151615142822,1.2483652830123901,1.3476297855377197,0.16395151615142822,4.492099378694547e-06,2.8883503091492457e-06,6.505923693111981e-07,7.065663680805301e-07,2.4659019004502625e-07,101
2.7316856384277344,0.4150771200656891,4.415103830979206e-06,1.6192302703857422,1.2452313899993896,1.3245311975479126,0.16192303597927094,4.415103830979206e-06,2.8438630579330493e-06,6.371514018610469e-07,6.994489467615495e-07,2.3464063758638076e-07,102
2.708871841430664,0.4135417640209198,4.356433692009887e-06,1.6131627559661865,1.240625262260437,1.3069300651550293,0.16131627559661865,4.356433692009887e-06,2.827077423717128e-06,6.282471076701768e-07,6.917624659763533e-07,2.0934673727879272e-07,103
2.6965744495391846,0.41343653202056885,4.321461801737314e-06,1.5982625484466553,1.2403095960617065,1.2964385747909546,0.15982626378536224,4.321461801737314e-06,2.794814463413786e-06,6.203302973517566e-07,6.871603090985445e-07,2.1915697345775698e-07,104
2.677553653717041,0.4125213027000427,4.272610112820985e-06,1.582069754600525,1.2375638484954834,1.2817829847335815,0.1582069844007492,4.272610112820985e-06,2.7568594305193983e-06,6.096021820667374e-07,6.790363613617956e-07,2.2711199676450633e-07,105
2.643490791320801,0.4109891653060913,4.182544671493815e-06,1.5575981140136719,1.232967495918274,1.2547633647918701,0.1557598114013672,4.182544671493815e-06,2.6985705972037977e-06,5.935837066317617e-07,6.670468337688362e-07,2.2334346283514606e-07,106
2.6088085174560547,0.4076412320137024,4.103407718503149e-06,1.5486239194869995,1.222923755645752,1.2310223579406738,0.1548623889684677,4.103407718503149e-06,2.6638476811058354e-06,5.787219379271846e-07,6.504465659418202e-07,2.1039157616087323e-07,107
2.5871543884277344,0.4071544408798218,4.044888555654325e-06,1.5222442150115967,1.2214633226394653,1.2134665250778198,0.15222442150115967,4.044888555654325e-06,2.613514425320318e-06,5.708296271222935e-07,6.477985152741894e-07,2.1274644268487464e-07,108
2.5605509281158447,0.404997855424881,3.983705482824007e-06,1.5044578313827515,1.2149935960769653,1.195111632347107,0.15044578909873962,3.983705482824007e-06,2.5733450002007885e-06,5.627868517876777e-07,6.41084909602796e-07,2.0648880649787316e-07,109
2.546618700027466,0.40350407361984253,3.955331976612797e-06,1.4950671195983887,1.2105121612548828,1.186599612236023,0.14950671792030334,3.955331976612797e-06,2.5510253180982545e-06,5.562844194173522e-07,6.347861472022487e-07,2.1323609189494164e-07,110
2.5255038738250732,0.4008919298648834,3.9116557672969066e-06,1.4933128356933594,1.2026758193969727,1.1734967231750488,0.14933128654956818,3.9116557672969066e-06,2.5320391614513937e-06,5.485298970597796e-07,6.260610803110467e-07,2.0502547215528466e-07,111
2.4964535236358643,0.400240033864975,3.831350113614462e-06,1.4632840156555176,1.2007200717926025,1.1494050025939941,0.146328404545784,3.831350113614462e-06,2.463903001626022e-06,5.41672591225506e-07,6.190510362102941e-07,2.0672348455264e-07,112
2.4684903621673584,0.3989602327346802,3.7568352126982063e-06,1.4455912113189697,1.1968806982040405,1.127050518989563,0.1445591300725937,3.7568352126982063e-06,2.4229254904639674e-06,5.280159598441969e-07,6.077899001866172e-07,1.981038622034248e-07,113
