total_loss,content_loss,style_loss,tv_loss,weighted_content_loss,weighted_style_loss,weighted_tv_loss,color_mean_loss,color_std_loss,color_loss,step
0.42995938658714294,0.095817431807518,6.804680197092239e-07,0.006413498893380165,0.2874522805213928,0.1360936015844345,0.006413498893380165,0.003107419703155756,0.010267054662108421,0.01337447389960289,25
0.4192728102207184,0.09315861761569977,6.675937243016961e-07,0.006278177723288536,0.2794758677482605,0.1335187405347824,0.006278177723288536,0.0031000510789453983,0.01025342382490635,0.01335347443819046,26
0.4095290005207062,0.09075867384672165,6.555515597028716e-07,0.006142688915133476,0.27227601408958435,0.1311103105545044,0.006142688915133476,0.0030929124914109707,0.010246636345982552,0.01333954930305481,27
0.4004548490047455,0.0884678065776825,6.451467129409139e-07,0.006022058427333832,0.2654034197330475,0.12902934849262238,0.006022058427333832,0.0030847787857055664,0.010225001722574234,0.0133097805082798,28
0.3919364809989929,0.08637431263923645,6.345588303702243e-07,0.005901786498725414,0.25912293791770935,0.12691175937652588,0.005901786498725414,0.003077850444242358,0.010221628472208977,0.013299479149281979,29
0.3842661380767822,0.08439747244119644,6.263805971684633e-07,0.0057976022362709045,0.2531924247741699,0.125276118516922,0.0057976022362709045,0.0030686073005199432,0.01018902100622654,0.013257628306746483,30
0.37717723846435547,0.08273734897375107,6.163315902085742e-07,0.005698901601135731,0.2482120394706726,0.1232663169503212,0.005698901601135731,0.0030640140175819397,0.010202622041106224,0.013266636058688164,31
0.37056484818458557,0.08094432950019836,6.105987040427863e-07,0.00561209861189127,0.2428329885005951,0.12211973965167999,0.00561209861189127,0.0030530779622495174,0.010152768343687057,0.013205846771597862,32
0.3641774654388428,0.07952167093753815,6.005329282743332e-07,0.005505857989192009,0.23856501281261444,0.12010658532381058,0.005505857989192009,0.0030484236776828766,0.010174247436225414,0.01322267111390829,33
0.3581446409225464,0.07786744832992554,5.954855737400067e-07,0.005445167422294617,0.2336023449897766,0.11909711360931396,0.005445167422294617,0.003038734197616577,0.010127685032784939,0.013166419230401516,34
0.35258954763412476,0.07651090621948242,5.884143661205599e-07,0.005373940337449312,0.22953271865844727,0.11768287420272827,0.005373940337449312,0.0030337234493345022,0.010127868503332138,0.013161592185497284,35
0.3476053476333618,0.07531164586544037,5.818519070999173e-07,0.005300052464008331,0.2259349375963211,0.11637037992477417,0.005300052464008331,0.003024531528353691,0.010102655738592148,0.013127187266945839,36
0.34271079301834106,0.0741247609257698,5.755479719482537e-07,0.005226918496191502,0.22237429022789001,0.11510959267616272,0.005226918496191502,0.00301833706907928,0.010097160935401917,0.01311549823731184,37
0.338114857673645,0.07290895283222198,5.71106284041889e-07,0.005166747607290745,0.21872685849666595,0.11422125995159149,0.005166747607290745,0.003008841536939144,0.010069072246551514,0.013077913783490658,38
0.33347296714782715,0.07177696377038956,5.651743322232505e-07,0.005107194650918245,0.21533089876174927,0.11303486675024033,0.005107194650918245,0.0030032338108867407,0.0100618377327919,0.013065071776509285,39
0.3294444680213928,0.07078135758638382,5.602523742709309e-07,0.005049905739724636,0.21234408020973206,0.11205047369003296,0.005049905739724636,0.002993727568536997,0.01003570668399334,0.013029433786869049,40
0.3254515826702118,0.06978587061166763,5.554683184527676e-07,0.005000283010303974,0.2093576192855835,0.1110936626791954,0.005000283010303974,0.0029881522059440613,0.010026538744568825,0.013014690950512886,41
0.3216751515865326,0.06886184215545654,5.506889237949508e-07,0.004951846320182085,0.20658552646636963,0.11013778299093246,0.004951846320182085,0.002978935372084379,0.010000241920351982,0.012979177758097649,42
0.3181164860725403,0.06803497672080994,5.455670475384977e-07,0.004898138344287872,0.2041049301624298,0.109113410115242,0.004898138344287872,0.0029727888759225607,0.009994435124099255,0.012967224232852459,43
0.31478890776634216,0.06715404987335205,5.423329980658309e-07,0.004860163666307926,0.20146214962005615,0.10846660286188126,0.004860163666307926,0.002963543636724353,0.009964557364583015,0.012928101234138012,44
0.31145530939102173,0.06634548306465149,5.38011079243006e-07,0.004816661588847637,0.19903644919395447,0.10760221630334854,0.004816661588847637,0.002957971766591072,0.009959676302969456,0.012917648069560528,45
0.3083064556121826,0.0655302107334137,5.346903435565764e-07,0.004777765367180109,0.1965906322002411,0.10693807154893875,0.004777765367180109,0.002948174951598048,0.009929900988936424,0.012878076173365116,46
0.3053359389305115,0.06486663967370987,5.300244652062247e-07,0.004731114022433758,0.1945999264717102,0.10600489377975464,0.004731114022433758,0.0029418417252600193,0.0099248131737113,0.012866655364632607,47
0.3024784028530121,0.06408938020467758,5.27525457982847e-07,0.004705175291746855,0.19226813316345215,0.1055050939321518,0.004705175291746855,0.00293228542432189,0.009890723042190075,0.012823008000850677,48
0.29981473088264465,0.06346318125724792,5.23780613548297e-07,0.004669058136641979,0.19038954377174377,0.10475612431764603,0.004669058136641979,0.0029271868988871574,0.009888135828077793,0.01281532272696495,49
0.29732608795166016,0.06285453587770462,5.206005653235479e-07,0.004642382264137268,0.18856361508369446,0.10412011295557022,0.004642382264137268,0.0029186883475631475,0.009862955659627914,0.012781644240021706,50
0.2949571907520294,0.06232699006795883,5.168545271772018e-07,0.004605308640748262,0.1869809627532959,0.10337090492248535,0.004605308640748262,0.0029122773557901382,0.009854288771748543,0.012766566127538681,51
0.29257333278656006,0.06169433891773224,5.14531564022036e-07,0.004584004171192646,0.18508301675319672,0.10290631651878357,0.004584004171192646,0.0029016765765845776,0.009819913655519485,0.01272159069776535,52
0.2902609407901764,0.061156585812568665,5.11226971866563e-07,0.004545769654214382,0.183469757437706,0.10224539786577225,0.004545769654214382,0.0028984646778553724,0.009827729314565659,0.012726194225251675,53
0.28828269243240356,0.060611654072999954,5.095433834867436e-07,0.004539045970886946,0.18183496594429016,0.10190867632627487,0.004539045970886946,0.0028862599283456802,0.009779039770364761,0.012665299698710442,54
0.2859349846839905,0.06007004529237747,5.061082219981472e-07,0.004503176081925631,0.180210143327713,0.10122164338827133,0.004503176081925631,0.0028824536129832268,0.009783197194337845,0.012665650807321072,55
0.2838301658630371,0.059574369341135025,5.031380396758323e-07,0.004479441791772842,0.17872311174869537,0.1006276085972786,0.004479441791772842,0.002873488701879978,0.009761415421962738,0.012634904123842716,56
0.2818152606487274,0.05909273773431778,5.004053491575178e-07,0.004455944523215294,0.17727822065353394,0.10008107125759125,0.004455944523215294,0.002867424627766013,0.009749254211783409,0.012616679072380066,57
0.2798274755477905,0.05863048508763313,4.975174192622944e-07,0.004432514309883118,0.1758914589881897,0.09950348734855652,0.004432514309883118,0.0028578403871506453,0.009727268479764462,0.01258510909974575,58
0.2778392732143402,0.05815687030553818,4.948133209836669e-07,0.004406016785651445,0.17447060346603394,0.09896266460418701,0.004406016785651445,0.0028500508051365614,0.009711015969514847,0.012561067007482052,59
0.27604755759239197,0.05771099776029587,4.926252472614578e-07,0.004389530047774315,0.173132985830307,0.0985250473022461,0.004389530047774315,0.002840436529368162,0.009686281904578209,0.012526718899607658,60
0.2743383049964905,0.05727817118167877,4.90669833652646e-07,0.004369817674160004,0.17183451354503632,0.09813396632671356,0.004369817674160004,0.002836192026734352,0.00968119315803051,0.012517385184764862,61
0.2727206349372864,0.056883081793785095,4.885789621766889e-07,0.004355624318122864,0.17064924538135529,0.09771579504013062,0.004355624318122864,0.002826960291713476,0.009657476097345352,0.012484436854720116,62
0.2710336446762085,0.056519392877817154,4.857226940657711e-07,0.004330931231379509,0.16955818235874176,0.09714453667402267,0.004330931231379509,0.0028209842275828123,0.009649543091654778,0.012470527552068233,63
0.26938989758491516,0.05612638592720032,4.834654419028084e-07,0.004317631479352713,0.16837915778160095,0.09669309109449387,0.004317631479352713,0.002808710327371955,0.009616647846996784,0.012425358407199383,64
0.26777318120002747,0.05573081597685814,4.814208978132228e-07,0.004296582192182541,0.16719244420528412,0.0962841808795929,0.004296582192182541,0.002804648131132126,0.009614359587430954,0.01241900771856308,65
0.2663203477859497,0.05536477267742157,4.797036581294378e-07,0.0042852982878685,0.1660943180322647,0.0959407314658165,0.0042852982878685,0.002796205459162593,0.0095942672342062,0.012390472926199436,66
0.26485398411750793,0.05502644181251526,4.775297384185251e-07,0.00426870584487915,0.16507932543754578,0.09550594538450241,0.00426870584487915,0.0027904135640710592,0.009583949111402035,0.012374362908303738,67
0.2633756399154663,0.05470138043165207,4.75086835649563e-07,0.0042541371658444405,0.1641041338443756,0.09501736611127853,0.0042541371658444405,0.0027789361774921417,0.009557424113154411,0.012336360290646553,68
0.26186931133270264,0.054339319467544556,4.7308284933933464e-07,0.004234805703163147,0.16301795840263367,0.09461656957864761,0.004234805703163147,0.0027727193664759398,0.009547771885991096,0.01232049148529768,69
0.2604796886444092,0.05398028716444969,4.7155651827779366e-07,0.004227533936500549,0.16194085776805878,0.09431130439043045,0.004227533936500549,0.002763077151030302,0.00952293910086155,0.012286016717553139,70
0.25917693972587585,0.05367168411612511,4.6976151679700706e-07,0.004209569189697504,0.16101504862308502,0.09395230561494827,0.004209569189697504,0.002758160000666976,0.009519175626337528,0.012277335859835148,71
0.25796201825141907,0.053382404148578644,4.680513541188702e-07,0.004204542376101017,0.16014721989631653,0.09361027181148529,0.004204542376101017,0.0027480274438858032,0.009491709992289543,0.012239737436175346,72
0.2567104399204254,0.053143370896577835,4.655091174754489e-07,0.004178483970463276,0.1594301164150238,0.09310182183980942,0.004178483970463276,0.0027439023833721876,0.009495468810200691,0.012239371426403522,73
0.2554549276828766,0.05279959365725517,4.643696058792557e-07,0.004182214383035898,0.15839877724647522,0.09287392348051071,0.004182214383035898,0.00273030623793602,0.009453567676246166,0.012183873914182186,74
0.25414541363716125,0.052507124841213226,4.6233066086642793e-07,0.004157924093306065,0.15752136707305908,0.09246613085269928,0.004157924093306065,0.002726487349718809,0.009457703679800034,0.01218419149518013,75
0.25297650694847107,0.052200447767972946,4.61097329207405e-07,0.004155702888965607,0.15660133957862854,0.09221946448087692,0.004155702888965607,0.0027168996166437864,0.00943230651319027,0.0121492063626647,76
0.25185707211494446,0.05194103345274925,4.594611766606249e-07,0.0041417512111365795,0.15582309663295746,0.09189223498106003,0.0041417512111365795,0.0027113433461636305,0.009425263851881027,0.012136607430875301,77
0.250682532787323,0.051686350256204605,4.5745548504783073e-07,0.004132397007197142,0.1550590544939041,0.09149109572172165,0.004132397007197142,0.0027013688813894987,0.009404136799275875,0.012105505913496017,78
0.2495582401752472,0.05144967883825302,4.554610768536804e-07,0.004117002710700035,0.15434902906417847,0.09109221398830414,0.004117002710700035,0.0026936091016978025,0.00939248874783516,0.012086098082363605,79
0.24842588603496552,0.051164668053388596,4.5410496340991813e-07,0.004110891837626696,0.1534940004348755,0.09082099050283432,0.004110891837626696,0.0026851152069866657,0.009374275803565979,0.012059390544891357,80
0.2473534792661667,0.050912074744701385,4.5258107661538816e-07,0.00410105986520648,0.15273621678352356,0.09051621705293655,0.00410105986520648,0.002678411081433296,0.009362274780869484,0.01204068586230278,81
0.2464553266763687,0.050725601613521576,4.5092320988260326e-07,0.004093891475349665,0.15217679738998413,0.09018464386463165,0.004093891475349665,0.0026695127598941326,0.009345005266368389,0.012014517560601234,82
0.24556992948055267,0.05049792677164078,4.499581791606033e-07,0.004084509331732988,0.15149378776550293,0.08999163657426834,0.004084509331732988,0.0026656105183064938,0.009339656680822372,0.012005267664790154,83
0.24461069703102112,0.05026847496628761,4.486209377319028e-07,0.004081070888787508,0.15080542862415314,0.08972419053316116,0.004081070888787508,0.0026550625916570425,0.009317116811871529,0.011972179636359215,84
0.2436949759721756,0.050105221569538116,4.4658705178335367e-07,0.004061888437718153,0.15031567215919495,0.08931741118431091,0.004061888437718153,0.002650083974003792,0.009314178489148617,0.011964262463152409,85
0.2427561730146408,0.049850426614284515,4.4569458168552956e-07,0.0040659778751432896,0.14955127239227295,0.08913891762495041,0.0040659778751432896,0.002636629156768322,0.009282127022743225,0.011918756179511547,86
0.241765096783638,0.04957975447177887,4.448569370651967e-07,0.0040544429793953896,0.1487392634153366,0.08897138386964798,0.0040544429793953896,0.0026349667459726334,0.009284084662795067,0.0119190514087677,87
0.24091194570064545,0.04940718784928322,4.4320128722574736e-07,0.004050121642649174,0.14822156727313995,0.0886402577161789,0.004050121642649174,0.0026249904185533524,0.009263976477086544,0.011888966895639896,88
0.2400917261838913,0.049221597611904144,4.4194115389473154e-07,0.004038705490529537,0.14766478538513184,0.08838823437690735,0.004038705490529537,0.0026207161135971546,0.009260354563593864,0.011881070211529732,89
0.23912625014781952,0.04899700731039047,4.4049949110558373e-07,0.004035335499793291,0.14699101448059082,0.0880998969078064,0.004035335499793291,0.002609824761748314,0.009237604215741158,0.011847428977489471,90
0.23824059963226318,0.048828646540641785,4.3866197074748925e-07,0.004022262990474701,0.14648593962192535,0.08773239701986313,0.004022262990474701,0.0026008186396211386,0.009225552901625633,0.011826371774077415,91
0.23744657635688782,0.04861370101571083,4.379222104944347e-07,0.004021020606160164,0.1458411067724228,0.08758444339036942,0.004021020606160164,0.0025933526922017336,0.009209666401147842,0.011803018860518932,92
0.23670370876789093,0.048407912254333496,4.373151512027107e-07,0.004016948863863945,0.1452237367630005,0.08746302872896194,0.004016948863863945,0.002589656738564372,0.009203324094414711,0.011792981065809727,93
0.23588353395462036,0.048247016966342926,4.356538454430847e-07,0.004011706914752722,0.14474105834960938,0.08713077008724213,0.004011706914752722,0.0025781537406146526,0.009183387272059917,0.011761540547013283,94
0.23511669039726257,0.04809509590268135,4.3416724793132744e-07,0.003997958730906248,0.14428529143333435,0.08683344721794128,0.003997958730906248,0.0025735083036124706,0.009180326014757156,0.011753834784030914,95
0.2343011349439621,0.04787030071020126,4.3344289224478416e-07,0.004001659341156483,0.1436108946800232,0.0866885781288147,0.004001659341156483,0.0025630216114223003,0.00915586482733488,0.011718885973095894,96
0.2334831953048706,0.04767509549856186,4.3234410895820474e-07,0.0039890967309474945,0.14302527904510498,0.08646882325410843,0.0039890967309474945,0.002557864412665367,0.009154082275927067,0.011711946688592434,97
0.23279859125614166,0.04752873256802559,4.3110597403028805e-07,0.003991199657320976,0.14258620142936707,0.08622119575738907,0.003991199657320976,0.0025461914483457804,0.009128017351031303,0.01167420856654644,98
0.2320735603570938,0.047350168228149414,4.3020614270972146e-07,0.003981832414865494,0.14205050468444824,0.08604122698307037,0.003981832414865494,0.0025434973649680614,0.009127123281359673,0.011670621111989021,99
0.23129846155643463,0.047166794538497925,4.2909360331577773e-07,0.003979351371526718,0.14150038361549377,0.08581872284412384,0.003979351371526718,0.002532763173803687,0.009109078906476498,0.011641842313110828,100
0.2305537611246109,0.047026488929986954,4.275341325410409e-07,0.003967460710555315,0.14107947051525116,0.08550682663917542,0.003967460710555315,0.0025268353056162596,0.009102685377001762,0.011629520915448666,101
0.22984762489795685,0.04684720188379288,4.2667892330428003e-07,0.003970223478972912,0.14054161310195923,0.08533578366041183,0.003970223478972912,0.002516096457839012,0.009080260060727596,0.011596356518566608,102
0.22914208471775055,0.04666869342327118,4.25874418397143e-07,0.003961130976676941,0.14000608026981354,0.08517488092184067,0.003961130976676941,0.0025123327504843473,0.009079021401703358,0.011591354385018349,103
0.22840842604637146,0.046513572335243225,4.245283093951002e-07,0.003962045535445213,0.13954071700572968,0.08490566164255142,0.003962045535445213,0.002500318456441164,0.009054133668541908,0.011554451659321785,104
0.22773166000843048,0.046372417360544205,4.2332311522841337e-07,0.003949780948460102,0.1391172558069229,0.08466462045907974,0.003949780948460102,0.002494979416951537,0.009051933884620667,0.011546913534402847,105
0.22705131769180298,0.04618876427412033,4.226778287375055e-07,0.003949470352381468,0.1385662853717804,0.08453556895256042,0.003949470352381468,0.0024876361712813377,0.009037734940648079,0.011525371111929417,106
0.2263578474521637,0.04603626951575279,4.2151481238761335e-07,0.003946078009903431,0.13810880482196808,0.08430296182632446,0.003946078009903431,0.0024782796390354633,0.009022563695907593,0.011500842869281769,107
0.2257601022720337,0.04591553285717964,4.2036464265038376e-07,0.003940586466342211,0.13774660229682922,0.08407292515039444,0.003940586466342211,0.0024711356963962317,0.009011633694171906,0.01148276962339878,108
0.2251761108636856,0.045776959508657455,4.1952657170440943e-07,0.003939909394830465,0.13733087480068207,0.08390531688928604,0.003939909394830465,0.0024630683474242687,0.00899751391261816,0.011460581794381142,109
0.22452519834041595,0.04561502858996391,4.1872678480103787e-07,0.003934751730412245,0.13684508204460144,0.08374536037445068,0.003934751730412245,0.0024579702876508236,0.008991055190563202,0.011449025943875313,110
0.2239433228969574,0.04549853503704071,4.175639958248212e-07,0.003934913314878941,0.13649560511112213,0.0835127979516983,0.003934913314878941,0.0024464325979351997,0.008970211260020733,0.011416643857955933,111
0.22334854304790497,0.04535914584994316,4.167270049038052e-07,0.003925710916519165,0.13607743382453918,0.08334539830684662,0.003925710916519165,0.0024432947393506765,0.00896945409476757,0.01141274906694889,112
0.22275273501873016,0.045213744044303894,4.1590757859921723e-07,0.003929982427507639,0.13564123213291168,0.08318151533603668,0.003929982427507639,0.002431193133816123,0.00894591398537159,0.011377107352018356,113
0.2221856415271759,0.04508635029196739,4.15032928913206e-07,0.003920012153685093,0.13525904715061188,0.08300658315420151,0.003920012153685093,0.0024278368800878525,0.008945108391344547,0.0113729452714324,114
0.22165893018245697,0.04494483023881912,4.14501414525148e-07,0.003924146760255098,0.13483449816703796,0.0829002857208252,0.003924146760255098,0.002418551594018936,0.008926918730139732,0.011345470324158669,115
0.22106827795505524,0.044828686863183975,4.133434003961156e-07,0.003913541324436665,0.13448606431484222,0.08266867697238922,0.003913541324436665,0.0024138777516782284,0.008924129419028759,0.0113380067050457,116
0.22051963210105896,0.04469693824648857,4.1253201743529644e-07,0.0039224158972501755,0.13409081101417542,0.08250640332698822,0.0039224158972501755,0.0023994040675461292,0.008894417434930801,0.011293821036815643,117
0.21995162963867188,0.04456246644258499,4.1176821241606376e-07,0.003910568542778492,0.13368740677833557,0.08235364407300949,0.003910568542778492,0.0023985046427696943,0.00889945775270462,0.011297962628304958,118
0.2193618267774582,0.04442235827445984,4.1091837488238525e-07,0.003911072388291359,0.13326707482337952,0.08218367397785187,0.003911072388291359,0.0023889543954283,0.008882860653102398,0.011271814815700054,119
0.21877887845039368,0.04429982230067253,4.098691022136336e-07,0.0039055997040122747,0.1328994631767273,0.08197382092475891,0.0039055997040122747,0.0023816146422177553,0.00887354277074337,0.011255157180130482,120
0.21823561191558838,0.044178493320941925,4.0897799635786214e-07,0.00390451867133379,0.13253548741340637,0.0817955955862999,0.00390451867133379,0.00237246579490602,0.008858776651322842,0.011231242679059505,121
0.21768902242183685,0.04404956102371216,4.0819043078954564e-07,0.0039022520650178194,0.13214868307113647,0.08163808286190033,0.0039022520650178194,0.002365129068493843,0.008847767487168312,0.011212896555662155,122
0.2171461284160614,0.043934017419815063,4.072273611654964e-07,0.003898602444678545,0.1318020522594452,0.08144547045230865,0.003898602444678545,0.0023574396036565304,0.008836942724883556,0.0111943818628788,123
0.21663928031921387,0.04381916671991348,4.064227709932311e-07,0.003897220827639103,0.13145750761032104,0.0812845528125763,0.003897220827639103,0.0023492497857660055,0.008824607357382774,0.011173857375979424,124
0.21612463891506195,0.04370541125535965,4.0557617353442765e-07,0.0038931574672460556,0.13111624121665955,0.0811152383685112,0.0038931574672460556,0.0023428956046700478,0.008816393092274666,0.011159288696944714,125
0.21560095250606537,0.04359867796301842,4.0456481542605616e-07,0.0038919581566005945,0.13079603016376495,0.08091296255588531,0.0038919581566005945,0.0023330652620643377,0.008801099844276905,0.011134165339171886,126
0.21511031687259674,0.043488435447216034,4.0378705534749315e-07,0.0038876067847013474,0.1304652988910675,0.08075740933418274,0.0038876067847013474,0.002326395595446229,0.00879315473139286,0.011119550094008446,127
0.21463018655776978,0.04336508363485336,4.032404206100182e-07,0.0038868472911417484,0.1300952434539795,0.08064808696508408,0.0038868472911417484,0.002320501022040844,0.008783521130681038,0.011104022152721882,128
0.21411101520061493,0.043259650468826294,4.0223255837190663e-07,0.0038855490274727345,0.12977895140647888,0.0804465115070343,0.0038855490274727345,0.0023094152566045523,0.008767492137849331,0.011076907627284527,129
0.21367894113063812,0.04317750781774521,4.0134113987733144e-07,0.00387818505987525,0.12953251600265503,0.08026822656393051,0.00387818505987525,0.002304739085957408,0.008763653226196766,0.011068392544984818,130
0.2132423371076584,0.043048277497291565,4.010656198261131e-07,0.003884386271238327,0.1291448324918747,0.08021312206983566,0.003884386271238327,0.0022959914058446884,0.008746662177145481,0.01104265358299017,131
0.21274566650390625,0.042960744351148605,3.9996325540414546e-07,0.003870781511068344,0.12888222932815552,0.07999265193939209,0.003870781511068344,0.0022937054745852947,0.008750030770897865,0.011043736711144447,132
0.21236155927181244,0.04288925975561142,3.9905322068989335e-07,0.003883142489939928,0.12866777181625366,0.07981064170598984,0.003883142489939928,0.0022750613279640675,0.008715884760022163,0.010990945622324944,133
0.21184875071048737,0.042734354734420776,3.9885281921669957e-07,0.0038751219399273396,0.12820306420326233,0.07977056503295898,0.0038751219399273396,0.002276558894664049,0.008721327409148216,0.010997885838150978,134
0.21136371791362762,0.04263674467802048,3.9792143979866523e-07,0.003869201522320509,0.12791022658348083,0.0795842856168747,0.003869201522320509,0.002269725315272808,0.008715074509382248,0.010984799824655056,135
0.21094022691249847,0.04255566745996475,3.970376383222174e-07,0.0038656853139400482,0.12766700983047485,0.07940752804279327,0.0038656853139400482,0.002263247035443783,0.008706498891115189,0.010969745926558971,136
0.2104853242635727,0.04246384650468826,3.9613615854250384e-07,0.0038665332831442356,0.12739154696464539,0.07922723144292831,0.0038665332831442356,0.002252240665256977,0.008689792826771736,0.010942033492028713,137
0.209980309009552,0.04235576093196869,3.9524164208160073e-07,0.003864708822220564,0.12706728279590607,0.07904832810163498,0.003864708822220564,0.002242526039481163,0.008676104247570038,0.0109186302870512,138
0.2095220535993576,0.04224482178688049,3.946214803818293e-07,0.0038632897194474936,0.12673446536064148,0.07892429828643799,0.0038632897194474936,0.002234438434243202,0.008664741180837154,0.010899179615080357,139
0.20911403000354767,0.04213487356901169,3.942447506233293e-07,0.003860459430143237,0.12640461325645447,0.0788489505648613,0.003860459430143237,0.0022301850840449333,0.008659850805997849,0.010890035890042782,140
0.2086978405714035,0.04204124957323074,3.9356882552965544e-07,0.0038603143766522408,0.12612375617027283,0.07871376723051071,0.0038603143766522408,0.0022224371787160635,0.008648592978715897,0.010871030390262604,141
0.20825976133346558,0.041958533227443695,3.9263730400307395e-07,0.0038567124865949154,0.1258755922317505,0.07852745801210403,0.0038567124865949154,0.002214249223470688,0.008638743311166763,0.010852992534637451,142
0.20783068239688873,0.04186651110649109,3.9187804645735014e-07,0.0038555411156266928,0.12559953331947327,0.07837560772895813,0.0038555411156266928,0.002205798402428627,0.0086270272731781,0.010832825675606728,143
0.2074175626039505,0.0417737141251564,3.9122386397139053e-07,0.003851632121950388,0.1253211498260498,0.07824477553367615,0.003851632121950388,0.0022002444602549076,0.008621126413345337,0.010821370407938957,144
0.2070137858390808,0.041671957820653915,3.907185828211368e-07,0.003854201640933752,0.12501586973667145,0.07814371585845947,0.003854201640933752,0.002190884668380022,0.008606222458183765,0.010797107592225075,145
